kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.localized.title,snippet.localized.description,contentDetails.itemCount,nextPageToken,totalResults,resultsPerPage,param_part,param_channelId,param_maxResults,param_pageToken,queryTime,prevPageToken
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2-ddj40mg8gClMulNTvZs32UwCQ""",PL9tY0BWXOZFtHSTX3GMyxnp54DRofxTwD,2020-01-21 16:40:53+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Cautious Clay Videos,"Videos from the singer, songwriter, and record producer, Cautious Clay. 














cautious clay, cautious, clay, music, videos, r&b, hip hop, cleavland, ohio, sidewinder, saturday morning cartoons, umi, stolen moments, erase",https://i.ytimg.com/vi/HZzh4ucyfo4/default.jpg,120,90,https://i.ytimg.com/vi/HZzh4ucyfo4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HZzh4ucyfo4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/HZzh4ucyfo4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/HZzh4ucyfo4/maxresdefault.jpg,1280.0,720.0,Vevo,Cautious Clay Videos,"Videos from the singer, songwriter, and record producer, Cautious Clay. 














cautious clay, cautious, clay, music, videos, r&b, hip hop, cleavland, ohio, sidewinder, saturday morning cartoons, umi, stolen moments, erase",4,CDIQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:42:53.131264+00:00,
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2-ddj40mg8gClMulNTvZs32UwCQ""",PL9tY0BWXOZFuxRsOIoHdfPMS7fdAW9xcv,2020-01-21 16:33:29+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Anthony Hamilton Videos,"Videos from songwriter, record producer, and Grammy nominated neo soul artist Anthony Hamilton! 









anthony hamilton, anthony, hamilton, music, videos, comin' from where i'm from, charlene, can't let go, ever seen heaven, love is an angry thing, david banner, cool, jadakiss, why, leela james, say that, teedra moses, that one, rick ross, meek mill, lamborghini doors, r&b, neo soul, soul, north carolina, adult r&b",https://i.ytimg.com/vi/qlJtQLg4bpU/default.jpg,120,90,https://i.ytimg.com/vi/qlJtQLg4bpU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qlJtQLg4bpU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/qlJtQLg4bpU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/qlJtQLg4bpU/maxresdefault.jpg,1280.0,720.0,Vevo,Anthony Hamilton Videos,"Videos from songwriter, record producer, and Grammy nominated neo soul artist Anthony Hamilton! 









anthony hamilton, anthony, hamilton, music, videos, comin' from where i'm from, charlene, can't let go, ever seen heaven, love is an angry thing, david banner, cool, jadakiss, why, leela james, say that, teedra moses, that one, rick ross, meek mill, lamborghini doors, r&b, neo soul, soul, north carolina, adult r&b",16,CDIQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:42:53.131264+00:00,
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2-ddj40mg8gClMulNTvZs32UwCQ""",PL9tY0BWXOZFvCs-CdMTl5c8yGYZiZSyiF,2020-01-21 16:06:10+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,D'Angelo 'Voodoo' Videos,"'Voodoo' is the 2nd studio album by neo soul singer, songwriter, and multi-instrumentalist D'Angelo.It was released on January 25, 2000. It debuted at number one on the US Billboard 200. 






d'angelo, dangelo, voodoo, music, video, redman, method man, left & right, left, right, send it on, untitled, how does it feel, neo soul, soul, r&b, funk, electric lady studio, d'bonics, virginia",https://i.ytimg.com/vi/SxVNOnPyvIU/default.jpg,120,90,https://i.ytimg.com/vi/SxVNOnPyvIU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SxVNOnPyvIU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/SxVNOnPyvIU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/SxVNOnPyvIU/maxresdefault.jpg,1280.0,720.0,Vevo,D'Angelo 'Voodoo' Videos,"'Voodoo' is the 2nd studio album by neo soul singer, songwriter, and multi-instrumentalist D'Angelo.It was released on January 25, 2000. It debuted at number one on the US Billboard 200. 






d'angelo, dangelo, voodoo, music, video, redman, method man, left & right, left, right, send it on, untitled, how does it feel, neo soul, soul, r&b, funk, electric lady studio, d'bonics, virginia",3,CDIQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:42:53.131264+00:00,
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2-ddj40mg8gClMulNTvZs32UwCQ""",PL9tY0BWXOZFsrjzZv4y5w_nABjt5WfmPw,2020-01-21 15:53:15+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Lil Mosey Videos,"Videos from Seattle rapper, Lil Mosey!  


















lil mosey, mosey, lil, music, hip hop, rap, seattle, trippie redd, never scared, live this wild, burberry headband, blockboy jb, yoppa, greet her, videos",https://i.ytimg.com/vi/CjxM3sN2n88/default.jpg,120,90,https://i.ytimg.com/vi/CjxM3sN2n88/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CjxM3sN2n88/hqdefault.jpg,480,360,https://i.ytimg.com/vi/CjxM3sN2n88/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/CjxM3sN2n88/maxresdefault.jpg,1280.0,720.0,Vevo,Lil Mosey Videos,"Videos from Seattle rapper, Lil Mosey!  


















lil mosey, mosey, lil, music, hip hop, rap, seattle, trippie redd, never scared, live this wild, burberry headband, blockboy jb, yoppa, greet her, videos",5,CDIQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:42:53.131264+00:00,
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2-ddj40mg8gClMulNTvZs32UwCQ""",PL9tY0BWXOZFv3_MKI-SrceGB3qCz4T-9j,2020-01-17 22:46:38+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Latin Heroes - 2020,"Latin artists have set the pace for the last few years. From Karol G to J Balvin to Maluma, here's a playlist of heroes who have established themselves for the long run.",https://i.ytimg.com/vi/1BwxdtAFhBg/default.jpg,120,90,https://i.ytimg.com/vi/1BwxdtAFhBg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1BwxdtAFhBg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1BwxdtAFhBg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/1BwxdtAFhBg/maxresdefault.jpg,1280.0,720.0,Vevo,Latin Heroes - 2020,"Latin artists have set the pace for the last few years. From Karol G to J Balvin to Maluma, here's a playlist of heroes who have established themselves for the long run.",21,CDIQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:42:53.131264+00:00,
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2-ddj40mg8gClMulNTvZs32UwCQ""",PL9tY0BWXOZFtJxgKP3E10E_OrfFWtzU0L,2020-01-17 22:40:10+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Gaslight Anthem Videos,"Vids from Brian Fallon and band.










 
Heartland rock punk rock indie rock punk blues folk, Brian Fallon, Alex Rosamilia, Alex Levine, Benny Horowitz",https://i.ytimg.com/vi/oST77VRHXt0/default.jpg,120,90,https://i.ytimg.com/vi/oST77VRHXt0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oST77VRHXt0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/oST77VRHXt0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/oST77VRHXt0/maxresdefault.jpg,1280.0,720.0,Vevo,Gaslight Anthem Videos,"Vids from Brian Fallon and band.










 
Heartland rock punk rock indie rock punk blues folk, Brian Fallon, Alex Rosamilia, Alex Levine, Benny Horowitz",10,CDIQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:42:53.131264+00:00,
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2-ddj40mg8gClMulNTvZs32UwCQ""",PL9tY0BWXOZFt_VOKqlb76wZ2UmJ9T0CLT,2020-01-17 21:51:53+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Annual Music Awards - Nominees 2020,"The big weekend is here. From Jonas Brothers to H.E.R. to Lady Gaga, watch videos by key nominees in each category.",https://i.ytimg.com/vi/hE2Ira-Cwxo/default.jpg,120,90,https://i.ytimg.com/vi/hE2Ira-Cwxo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hE2Ira-Cwxo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hE2Ira-Cwxo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/hE2Ira-Cwxo/maxresdefault.jpg,1280.0,720.0,Vevo,Annual Music Awards - Nominees 2020,"The big weekend is here. From Jonas Brothers to H.E.R. to Lady Gaga, watch videos by key nominees in each category.",14,CDIQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:42:53.131264+00:00,
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2-ddj40mg8gClMulNTvZs32UwCQ""",PL9tY0BWXOZFvT78YWsta3jdYEv0Q7YDOa,2020-01-17 20:40:47+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Annual Music Awards 2020,"Careers are built on doing well at the big show. From Billie Eilish to Jonas Brothers to Ariana Grande, here are music videos by some of this year's key nominees.",https://i.ytimg.com/vi/pbMwTqkKSps/default.jpg,120,90,https://i.ytimg.com/vi/pbMwTqkKSps/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pbMwTqkKSps/hqdefault.jpg,480,360,https://i.ytimg.com/vi/pbMwTqkKSps/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/pbMwTqkKSps/maxresdefault.jpg,1280.0,720.0,Vevo,Annual Music Awards 2020,"Careers are built on doing well at the big show. From Billie Eilish to Jonas Brothers to Ariana Grande, here are music videos by some of this year's key nominees.",19,CDIQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:42:53.131264+00:00,
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2ON4Xs1ene8Mi_zS6ZlxcySybCg""",PL9tY0BWXOZFvC-gFedSAjx0XSkVT0Rx3B,2020-01-17 19:16:04+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Rodrigo y Gabriela 'Mettal' EP,"Rodrigo y Gabriela cover their favorite metal songs on their EP, 'Mettal.' \m/







Rodrigo y Gabriela
Holy War 
Mettal
Megadeth cover
Battery
Metallica cover
Seasons in the Abyss
Slayer cover",https://i.ytimg.com/vi/jDjZgJJFKNc/default.jpg,120,90,https://i.ytimg.com/vi/jDjZgJJFKNc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jDjZgJJFKNc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/jDjZgJJFKNc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/jDjZgJJFKNc/maxresdefault.jpg,1280.0,720.0,Vevo,Rodrigo y Gabriela 'Mettal' EP,"Rodrigo y Gabriela cover their favorite metal songs on their EP, 'Mettal.' \m/







Rodrigo y Gabriela
Holy War 
Mettal
Megadeth cover
Battery
Metallica cover
Seasons in the Abyss
Slayer cover",3,CGQQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:42:53.848668+00:00,CDIQAQ
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2ON4Xs1ene8Mi_zS6ZlxcySybCg""",PL9tY0BWXOZFvcXg7kV-H8oEkGetkdAAC9,2020-01-17 19:11:55+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Music Awards Show 2020 Winners!,Videos and performances from artists who took home a statue!,https://i.ytimg.com/vi/p7bfOZek9t4/default.jpg,120,90,https://i.ytimg.com/vi/p7bfOZek9t4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/p7bfOZek9t4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/p7bfOZek9t4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/p7bfOZek9t4/maxresdefault.jpg,1280.0,720.0,Vevo,Music Awards Show 2020 Winners!,Videos and performances from artists who took home a statue!,21,CGQQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:42:53.848668+00:00,CDIQAQ
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2ON4Xs1ene8Mi_zS6ZlxcySybCg""",PL9tY0BWXOZFvA1y2CnEcvwVF7feiDOntD,2020-01-17 17:38:11+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Little Big Town 'Nightfall' Album,"The ninth studio album released by the American country group on January 17th, 2020. 












Next To You
Nightfall
Forever and a Night
Throw Your Love Away
Over Drinking
Wine, Beer, Whiskey
Questions
The Daughters
River of Stars
Sugar Coat
Problem Child
Bluebird
Trouble with Forever

country pop, capitol nashville, Daniel Tashian, Ian Fitchuk, Karen Fairchild, Kimberly Schlapman, Phillip Sweet, Jimi Westbrook",https://i.ytimg.com/vi/UbHQbRZlFek/default.jpg,120,90,https://i.ytimg.com/vi/UbHQbRZlFek/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UbHQbRZlFek/hqdefault.jpg,480,360,https://i.ytimg.com/vi/UbHQbRZlFek/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/UbHQbRZlFek/maxresdefault.jpg,1280.0,720.0,Vevo,Little Big Town 'Nightfall' Album,"The ninth studio album released by the American country group on January 17th, 2020. 












Next To You
Nightfall
Forever and a Night
Throw Your Love Away
Over Drinking
Wine, Beer, Whiskey
Questions
The Daughters
River of Stars
Sugar Coat
Problem Child
Bluebird
Trouble with Forever

country pop, capitol nashville, Daniel Tashian, Ian Fitchuk, Karen Fairchild, Kimberly Schlapman, Phillip Sweet, Jimi Westbrook",13,CGQQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:42:53.848668+00:00,CDIQAQ
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2ON4Xs1ene8Mi_zS6ZlxcySybCg""",PL9tY0BWXOZFt-5GsUPGEpDRZ4SxOvo94v,2020-01-17 17:19:00+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Dustin Lynch 'Tullahoma' Album,"The fourth studio album by the American country singer released on January 17, 2020.







Momma's House
Dirt Road
Thinking 'Bout You (feat. Lauren Alain)
Ridin' Roads
Old Country Song
The World Ain't Yours and Mine
Country Star
Workin' On You
Little Town Livin'
Red Dirt, Blue Eyes
Good Girl

broken bow, zach crowell",https://i.ytimg.com/vi/cPLctS4kqk8/default.jpg,120,90,https://i.ytimg.com/vi/cPLctS4kqk8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cPLctS4kqk8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/cPLctS4kqk8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/cPLctS4kqk8/maxresdefault.jpg,1280.0,720.0,Vevo,Dustin Lynch 'Tullahoma' Album,"The fourth studio album by the American country singer released on January 17, 2020.







Momma's House
Dirt Road
Thinking 'Bout You (feat. Lauren Alain)
Ridin' Roads
Old Country Song
The World Ain't Yours and Mine
Country Star
Workin' On You
Little Town Livin'
Red Dirt, Blue Eyes
Good Girl

broken bow, zach crowell",13,CGQQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:42:53.848668+00:00,CDIQAQ
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2ON4Xs1ene8Mi_zS6ZlxcySybCg""",PL9tY0BWXOZFsEMH-VZaonbxNG76fFE9tr,2020-01-17 17:13:27+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Halsey 'Manic' Album,"Videos and tracks from the singer's 2020 release.












































halsey, manic, clementine, graveyard, you should be sad, without me, finally, beautiful stranger, pop",https://i.ytimg.com/vi/8nBFqZppIF0/default.jpg,120,90,https://i.ytimg.com/vi/8nBFqZppIF0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8nBFqZppIF0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/8nBFqZppIF0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/8nBFqZppIF0/maxresdefault.jpg,1280.0,720.0,Vevo,Halsey 'Manic' Album,"Videos and tracks from the singer's 2020 release.












































halsey, manic, clementine, graveyard, you should be sad, without me, finally, beautiful stranger, pop",31,CGQQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:42:53.848668+00:00,CDIQAQ
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2ON4Xs1ene8Mi_zS6ZlxcySybCg""",PL9tY0BWXOZFtUxy9vOTfTeNeKT3S5Xwe1,2020-01-17 16:57:02+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,DigDat 'Ei8ht Mile' Album,"UK's drill artist, DigDat's debut album, 'Ei8ht Mile'. 










digdat, ei8ht mile, music, hip hop, uk, drill, trap, rap, ace & mitch, bookey, aitch, headie one, pcx, 8 style II, 6ix 9ine, frosty, snap capone, 100 shotz, tee grizzley, stainless steel, water, d block europe, new dior, no auto",http://s.ytimg.com/yts/img/no_thumbnail-vfl4t3-4R.jpg,120,90,http://s.ytimg.com/yts/img/no_thumbnail-vfl4t3-4R.jpg,320,180,http://s.ytimg.com/yts/img/no_thumbnail-vfl4t3-4R.jpg,480,360,,,,,,,Vevo,DigDat 'Ei8ht Mile' Album,"UK's drill artist, DigDat's debut album, 'Ei8ht Mile'. 










digdat, ei8ht mile, music, hip hop, uk, drill, trap, rap, ace & mitch, bookey, aitch, headie one, pcx, 8 style II, 6ix 9ine, frosty, snap capone, 100 shotz, tee grizzley, stainless steel, water, d block europe, new dior, no auto",13,CGQQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:42:53.848668+00:00,CDIQAQ
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2ON4Xs1ene8Mi_zS6ZlxcySybCg""",PL9tY0BWXOZFsh6-l7wkjU5KvEgaNKM8pe,2020-01-17 16:42:08+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Bad Boys for Life: The Soundtrack,"Videos and music from the soundtrack... The Bad Boys, Mike Lowrey (Will Smith) and Marcus Burnett (Martin Lawrence) go back together for one last ride! 
















will smith, martin lawrence, will, smith, martin, lawrence, soundtrack, bad boys for life, 2020, music, hip hop, movie, meek mill, farruko, uptown II, city girls, money fight, the black eyed peas, j balvin, ritmo, rick ross, bryson tiller, future bright, dj durel, quavo, rich the kid, bad moves, pitbull, lil jon, damn i love miami, jaden smith, the hottest, buju banton, murda she wrote",https://i.ytimg.com/vi/8zvzB-D88PM/default.jpg,120,90,https://i.ytimg.com/vi/8zvzB-D88PM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8zvzB-D88PM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/8zvzB-D88PM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/8zvzB-D88PM/maxresdefault.jpg,1280.0,720.0,Vevo,Bad Boys for Life: The Soundtrack,"Videos and music from the soundtrack... The Bad Boys, Mike Lowrey (Will Smith) and Marcus Burnett (Martin Lawrence) go back together for one last ride! 
















will smith, martin lawrence, will, smith, martin, lawrence, soundtrack, bad boys for life, 2020, music, hip hop, movie, meek mill, farruko, uptown II, city girls, money fight, the black eyed peas, j balvin, ritmo, rick ross, bryson tiller, future bright, dj durel, quavo, rich the kid, bad moves, pitbull, lil jon, damn i love miami, jaden smith, the hottest, buju banton, murda she wrote",9,CGQQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:42:53.848668+00:00,CDIQAQ
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2ON4Xs1ene8Mi_zS6ZlxcySybCg""",PL9tY0BWXOZFtuoc3Oxf0G8ir6nYNDvVvl,2020-01-17 15:55:03+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,070 Shake 'Modus Vivendi' Album,"'Modus Vivendi', which is a Latin phrase for ""way of life"" is 070 Shake's debut studio album. 








070 shake, shake, 070, modus vivendi, modus, vivendi, album, music, hip hop, alternative, emo rap, don't break the silence, come around, morrow, rocketship, divorce, the pines, guilty conscience, microdosing, nice to have, under the moon, daydreamin, terminal b, flight319, new jersey, jersey, east coast",https://i.ytimg.com/vi/Lgg0KKXwQkQ/default.jpg,120,90,https://i.ytimg.com/vi/Lgg0KKXwQkQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Lgg0KKXwQkQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Lgg0KKXwQkQ/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Lgg0KKXwQkQ/maxresdefault.jpg,1280.0,720.0,Vevo,070 Shake 'Modus Vivendi' Album,"'Modus Vivendi', which is a Latin phrase for ""way of life"" is 070 Shake's debut studio album. 








070 shake, shake, 070, modus vivendi, modus, vivendi, album, music, hip hop, alternative, emo rap, don't break the silence, come around, morrow, rocketship, divorce, the pines, guilty conscience, microdosing, nice to have, under the moon, daydreamin, terminal b, flight319, new jersey, jersey, east coast",14,CGQQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:42:53.848668+00:00,CDIQAQ
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2ON4Xs1ene8Mi_zS6ZlxcySybCg""",PL9tY0BWXOZFtgaLPADgx5FSdHthdbzoR0,2020-01-16 21:57:36+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Migos 'Culture II' Videos,"'Culture II' is the third studio album from the hip-hop trio, Migos. This album debuted at #1 the US Billboard 200, making this their 2nd album at US #1. 








migos, culture II, cutlture, II, videos, hip hop, atlanta, southern, rap, south, 21 Savage, Drake, Gucci Mane, Travis Scott, Ty Dolla Sign, Big Sean, Nicki Minaj, Cardi B, Post Malone and 2 Chainz, quavo, metro boomin, buddah bless, kanye west, Pharrell Williams,Murda Beatz, motorsport, stir fry, walki it talk it, narcos, offset, takeoff",https://i.ytimg.com/vi/HI-mXMr8glQ/default.jpg,120,90,https://i.ytimg.com/vi/HI-mXMr8glQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HI-mXMr8glQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/HI-mXMr8glQ/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/HI-mXMr8glQ/maxresdefault.jpg,1280.0,720.0,Vevo,Migos 'Culture II' Videos,"'Culture II' is the third studio album from the hip-hop trio, Migos. This album debuted at #1 the US Billboard 200, making this their 2nd album at US #1. 








migos, culture II, cutlture, II, videos, hip hop, atlanta, southern, rap, south, 21 Savage, Drake, Gucci Mane, Travis Scott, Ty Dolla Sign, Big Sean, Nicki Minaj, Cardi B, Post Malone and 2 Chainz, quavo, metro boomin, buddah bless, kanye west, Pharrell Williams,Murda Beatz, motorsport, stir fry, walki it talk it, narcos, offset, takeoff",4,CGQQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:42:53.848668+00:00,CDIQAQ
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2ON4Xs1ene8Mi_zS6ZlxcySybCg""",PL9tY0BWXOZFtxwwzT9ucYHoNJ9CPBj3QF,2020-01-16 15:44:16+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,"Fresh Music Friday - January 10, 2020","Tracks and lyric vids including Khalid, Breaking Benjamin, and Lil Baby!!!
 













































































































































pop, hip-hop, rap, r&b, rock, metal, latin, edm, alternative, country, indie, new music videos, january 2020, best videos, best songs, selena gomez, john legend, kid cudi, beck, st. vincent, arizona zervas, cadillac three, chris janson, travis tritt, future, drake, oh wonder, key glock, sharlene, mariah, little big town, uncle murda, jadakiss, benny the butcher, que banz, niall horan, quinn xcii, alec benjamin, sigala, joywave, camelphat, d munoz, brandon lay, kenzie, elly duhe, chocolate mc, youngboy never broke again, nba, aloe blacc, ozzy osbourne, elton john, bob segar, frozen 2, miles davis, city and the sun",https://i.ytimg.com/vi/4cSLVAZ_830/default.jpg,120,90,https://i.ytimg.com/vi/4cSLVAZ_830/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4cSLVAZ_830/hqdefault.jpg,480,360,https://i.ytimg.com/vi/4cSLVAZ_830/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/4cSLVAZ_830/maxresdefault.jpg,1280.0,720.0,Vevo,"Fresh Music Friday - January 10, 2020","Tracks and lyric vids including Khalid, Breaking Benjamin, and Lil Baby!!!
 













































































































































pop, hip-hop, rap, r&b, rock, metal, latin, edm, alternative, country, indie, new music videos, january 2020, best videos, best songs, selena gomez, john legend, kid cudi, beck, st. vincent, arizona zervas, cadillac three, chris janson, travis tritt, future, drake, oh wonder, key glock, sharlene, mariah, little big town, uncle murda, jadakiss, benny the butcher, que banz, niall horan, quinn xcii, alec benjamin, sigala, joywave, camelphat, d munoz, brandon lay, kenzie, elly duhe, chocolate mc, youngboy never broke again, nba, aloe blacc, ozzy osbourne, elton john, bob segar, frozen 2, miles davis, city and the sun",66,CGQQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:42:53.848668+00:00,CDIQAQ
youtube#playlistListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2ON4Xs1ene8Mi_zS6ZlxcySybCg""",PL9tY0BWXOZFuT8PdbTtb-N_RQHxrtbFbc,2020-01-15 21:45:14+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Jon Bellion Videos,"Videos from singer/songwriter, Jon Bellion.





Guillotine
Stupid Deep
Beautiful Now
Good Things Fall Apart
All Time Low",https://i.ytimg.com/vi/h2ymJcCwS_s/default.jpg,120,90,https://i.ytimg.com/vi/h2ymJcCwS_s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/h2ymJcCwS_s/hqdefault.jpg,480,360,https://i.ytimg.com/vi/h2ymJcCwS_s/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/h2ymJcCwS_s/maxresdefault.jpg,1280.0,720.0,Vevo,Jon Bellion Videos,"Videos from singer/songwriter, Jon Bellion.





Guillotine
Stupid Deep
Beautiful Now
Good Things Fall Apart
All Time Low",8,CGQQAA,2930,50,"snippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:42:53.848668+00:00,CDIQAQ
