kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.playlistId,snippet.position,snippet.resourceId.kind,snippet.resourceId.videoId,nextPageToken,totalResults,resultsPerPage,param_part,param_playlistId,param_maxResults,param_pageToken,queryTime,prevPageToken
youtube#playlistItemListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/R7YDg8xY4FDgH61bknvvNnKPppo""",UEw5dFkwQldYT1pGc1ZOc0lVQ1BvSVRJdVpsek0zWTRicS43NDhFRTgwOTRERTU4Rjg3,2019-12-13 17:37:08+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,LIZZ - Embalao,"Music video by LIZZ performing Embalao. © 2019 UMG Recordings, Inc.

http://vevo.ly/PSRoEu",https://i.ytimg.com/vi/43XfkSrk3mU/default.jpg,120,90,https://i.ytimg.com/vi/43XfkSrk3mU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/43XfkSrk3mU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/43XfkSrk3mU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/43XfkSrk3mU/maxresdefault.jpg,1280.0,720.0,Vevo,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,39,youtube#video,43XfkSrk3mU,CDIQAA,228,50,snippet,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,50,,2020-02-05 12:44:30.479135+00:00,
youtube#playlistItemListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/R7YDg8xY4FDgH61bknvvNnKPppo""",UEw5dFkwQldYT1pGc1ZOc0lVQ1BvSVRJdVpsek0zWTRicS41QUZGQTY5OTE4QTREQUU4,2019-12-13 17:37:09+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,"Carlos Sadness, Bomba Estéreo - Aloha","Aloha no es sólo un saludo, es nuestra invitación a todxs aquellxs que alguna vez se han sentido solos, diferentes o desubicados. Queremos sacarles a bailar, traerles colores, un rayito de esperanza.
Alohaaaa: https://www.youtube.com/playlist?list=PL_NdFqzJ9207KRitB2F5f9YAKw1Xq-MbA

REDES SOCIALES:

IG: https://www.instagram.com/carlossadness/
FB: https://www.facebook.com/carlossadness/ 
W: https://carlossadness.com/ 

Autores letra y música:
Carlos Sadness, Li Saumet, Simón Mejías.

Lyrics
Aloha, hay alguien ahí?  
Sé que no estoy sola. Me puedes oír?
Desde el otro lado de la galaxia
yo te mando un rayito de esperanza
aunque creas que ahorita no hace falta
por si acaso yo te quiero decir

Que no estas sola, oh oh oh
Por eso digo aloha, oh oh oh
I don't feel alone now, oh oh oh
aloha, oh oh oh

Aloha, tu quieres venir?
Y cuando se muevan las olas
ya tu estes aquí.

Si a tus ojos no llega mi mirada,
yo te soplo las nubes que te tapan.
Y te traigo el color que te haga falta
para que luzcas de una forma bacana.

Yo te abrazo te bailo y te cuido
pa que el mundo sea más suavecito
si tu quieres me quedo contigo
pa que el mundo sea más suavecito

Que no estas sola, oh oh oh
Por eso digo aloha, oh oh oh
I don't feel alone now, oh oh oh
aloha, oh oh oh

Yo no sé donde voy pero me voy contigo,
yo no sé donde voy pero contigo iré.
Yo no sé donde voy pero me voy contigo,
yo no sé donde voy pero contigo iré.
Yo no sé donde voy pero me voy contigo,
yo no sé donde voy pero contigo iré.

Desde Barcelona hasta Santa Marta,
yo te traigo directo hasta la playa
solecito que brilla en la mañana 
pa que luzcas de una forma bacana
Desde Barcelona hasta Santa Marta
yo te traigo directo a la playa
solecito que brilla en la mañana
Bomba Estereo de una forma bacana.

Music video by Carlos Sadness, Bomba Estéreo performing Aloha. (C) 2019 Sony Music Entertainment España, S.L.",https://i.ytimg.com/vi/YPvkdZgcDqo/default.jpg,120,90,https://i.ytimg.com/vi/YPvkdZgcDqo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/YPvkdZgcDqo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/YPvkdZgcDqo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/YPvkdZgcDqo/maxresdefault.jpg,1280.0,720.0,Vevo,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,40,youtube#video,YPvkdZgcDqo,CDIQAA,228,50,snippet,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,50,,2020-02-05 12:44:30.479135+00:00,
youtube#playlistItemListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/R7YDg8xY4FDgH61bknvvNnKPppo""",UEw5dFkwQldYT1pGc1ZOc0lVQ1BvSVRJdVpsek0zWTRicS4zRDBDOEZDOUM0MDY5NEEz,2019-12-13 17:37:09+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,"Jon Z, Rick Ross, Miky Woodz - Star Island (Official Video)","Star Island by Jon Z, Rick Ross, Miky Woodz
Available Everywhere: https://vydia.lnk.to/JonZ_StarIsland

Copyright (C) 2019 Chosen Few Emerald Entertainment, Inc. / Vydia.

---
Powered by http://www.vydia.com



#JonZ #RickRoss #MikyWoodz",https://i.ytimg.com/vi/Hlgd0g1-1OE/default.jpg,120,90,https://i.ytimg.com/vi/Hlgd0g1-1OE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Hlgd0g1-1OE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Hlgd0g1-1OE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Hlgd0g1-1OE/maxresdefault.jpg,1280.0,720.0,Vevo,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,41,youtube#video,Hlgd0g1-1OE,CDIQAA,228,50,snippet,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,50,,2020-02-05 12:44:30.479135+00:00,
youtube#playlistItemListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/R7YDg8xY4FDgH61bknvvNnKPppo""",UEw5dFkwQldYT1pGc1ZOc0lVQ1BvSVRJdVpsek0zWTRicS5CMEQ2Mjk5NTc3NDZFRUNB,2019-12-13 17:37:10+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Cami - Vuelvo,"Sigue a CAMI en: 
Facebook: https://www.facebook.com/camigallardomusic/
Twitter: https://twitter.com/soycamioficial
Instagram: https://www.instagram.com/cami/",https://i.ytimg.com/vi/QvqC68Ilbnw/default.jpg,120,90,https://i.ytimg.com/vi/QvqC68Ilbnw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QvqC68Ilbnw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/QvqC68Ilbnw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/QvqC68Ilbnw/maxresdefault.jpg,1280.0,720.0,Vevo,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,42,youtube#video,QvqC68Ilbnw,CDIQAA,228,50,snippet,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,50,,2020-02-05 12:44:30.479135+00:00,
youtube#playlistItemListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/R7YDg8xY4FDgH61bknvvNnKPppo""",UEw5dFkwQldYT1pGc1ZOc0lVQ1BvSVRJdVpsek0zWTRicS42MTI4Njc2QjM1RjU1MjlG,2019-12-13 17:37:10+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,"Ghetto Kids, Dalex, Happy Colors - Comerte Toda","🔔 Suscríbete, activa la campanita, y entérate de todos los estrenos
👍 Dale me gusta y guarda el video en tus playlists de YouTube
🎵 Busca las letras en la descripción y canta con Ghetto Kids

¡Encuentra «Comerte Toda» en tu plataforma favorita!
› https://GhettoKids.lnk.to/comertetoda 

¿Ya te suscribiste al canal de YouTube Music de Ghetto Kids?
› https://smarturl.it/YTMCGhettoKids

Escucha más de Ghetto Kids:
› YouTube: https://www.youtube.com/playlist?list=PL7zgR2sxIydx0Ad4wTEmd7whtxvUUtJvm
› Spotify: https://spoti.fi/2O9qY7D
› Apple Music: https://apple.co/33Ia5HF
› Claro Música: https://bit.ly/2rDm5fm
› Deezer: https://bit.ly/2KfiWc2

Ve más de Ghetto Kids en YouTube:
› Tra Tra Tra (& Guaynaa Ft. Mad Fuentes): https://www.youtube.com/watch?v=SD3T_Or_mvk&list=PL7zgR2sxIydx0Ad4wTEmd7whtxvUUtJvm
› Coqueta (ft. BrunOG): https://www.youtube.com/watch?v=BzkiX_zFAqg&list=PL7zgR2sxIydx0Ad4wTEmd7whtxvUUtJvm

Sigue a Ghetto Kids:
› Facebook: https://www.facebook.com/GhettoKids
› Twitter: https://twitter.com/GhettoKids_
› Instagram: https://www.instagram.com/ghetto_kids_/

Escucha todos los hits latinos en esta playlist 🔥
› https://smarturl.it/ReggaetonFiltrEs19

Letra de «Comerte Toda»

Uh, yeah
Yeah yeah

Por cómo me tientas por el teléfono
Siento que te gusto
Y por esas fotos que me envías
Directas al inbox

Pero no te descifro
Me tienes en un limbo
Cuando estamos de frente
Siempre actúas distinto

(Ghetto Kids)

Dime cómo haces
Cómo es que tú te controlas
Cuando estamos los dos a solas
Es que yo ya no me aguanto
Y quiero comerte toda

Cómo es que tú te controlas
Cuando estamos los dos a solas
Es que yo ya no me aguanto
Y quiero comerte toda

¡Whoop, whoop!

Quiero comerte toda
Quiero comerte toda
Quiero comerte toda
Quiero comerte toda

Quiero comerte esa boquita
Sabes que en la cama eres loquita
Tú dime qué de mí necesitas
Pa´que te sueltes tú mi mamacita

Y yo sé que tú quieres
Dime qué es lo que te detiene
¿Por qué conmigo no te vienes?
Que yo mal de ti no pensaré

Dime cómo haces
Cómo es que tú te controlas
Cuando estamos los dos a solas
Es que yo ya no me aguanto
Y quiero comerte toda
Cómo es que tú te controlas
Cuando estamos los dos a solas
Es que yo ya no me aguanto
Y quiero comerte toda

¡Whoop, whoop!

Toda, toda
Quiero comerte toda
Toda, toda
Quiero comerte toda
Toda, toda
Quiero comerte toda
Toda, toda
Quiero comerte toda

(¡Happy Colors!)

Dime cómo haces
Cómo es que tú te controlas
Cuando estamos los dos a solas
Es que yo ya no me aguanto
Y quiero comerte toda

Cómo es que tú te controlas
Cuando estamos los dos a solas
Es que yo ya no me aguanto
Y quiero comerte toda

Quiero comerte toda
Quiero comerte toda
Quiero comerte toda
Quiero comerte toda

Uh, yeah, Dalex
Música refrescante, bebé
Happy colors!
25
Rich Music

#GhettoKids #Dalex #HappyColors #ComerteToda

Composed by Martín Alejandro Estrada Delgado / Composed by Luis Miguel Diaz Romero / Composed by Héctor Mendoza / Composed by Jorge Alberto Medina Perez / Composed by Antonio Hernández / Composed by Pedro David Daleccio Jr.
Performer: Ghetto Kids, Dalex, Happy Colors
Director: Alejandro Estrada / Luis Diaz / Happy Colors / Toy Selectah
Realizador: Alejandro Estrada / Luis Diaz / Héctor Mendoza / Jorge Medina / Toy Selectah
Recorded by Héctor Mendoza / Alejandro Estrada / Toy Hernández
Arreglos Adicionales: Jorge Medina
Mixed by Javier Casanova / Alejandro Estrada / Toy Hernández
Mastered by Javier Casanova
Director de Video: Mauricio Candela / Chacha Zambrano
Realizador de Video: Wildhouse Inc.

(C) 2019 Sony Music Entertainment México, S.A. de C.V.",https://i.ytimg.com/vi/bVyr9RU1_V0/default.jpg,120,90,https://i.ytimg.com/vi/bVyr9RU1_V0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bVyr9RU1_V0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/bVyr9RU1_V0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/bVyr9RU1_V0/maxresdefault.jpg,1280.0,720.0,Vevo,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,43,youtube#video,bVyr9RU1_V0,CDIQAA,228,50,snippet,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,50,,2020-02-05 12:44:30.479135+00:00,
youtube#playlistItemListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/R7YDg8xY4FDgH61bknvvNnKPppo""",UEw5dFkwQldYT1pGc1ZOc0lVQ1BvSVRJdVpsek0zWTRicS45RjNFMDhGQ0Q2RkFCQTc1,2019-12-13 17:37:11+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Sandy el White - Shorty (Official Video),"Stream or download https://smarturl.it/SandyelWhiteShorty
Music video by Sandy el White performing Shorty. (C) 2019 Farandula Records Ltd.

Licensing and Sync
licensing@farandularecords.com

Follow Sandy El White
https://facebook.com/SandyElWhite
https://twitter.com/SandyElWhite
https://instagram.com/SandyElWhite

Follow Farandula Records
https://farandularecords.com
https://facebook.com/FarandulaRecords
https://instagram.com/FarandulaRecords
https://twitter.com/FarandulaRecord

#SandyelWhite #Shorty

http://vevo.ly/TvjvAq",https://i.ytimg.com/vi/lCJbO20UWew/default.jpg,120,90,https://i.ytimg.com/vi/lCJbO20UWew/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lCJbO20UWew/hqdefault.jpg,480,360,https://i.ytimg.com/vi/lCJbO20UWew/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/lCJbO20UWew/maxresdefault.jpg,1280.0,720.0,Vevo,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,44,youtube#video,lCJbO20UWew,CDIQAA,228,50,snippet,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,50,,2020-02-05 12:44:30.479135+00:00,
youtube#playlistItemListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/R7YDg8xY4FDgH61bknvvNnKPppo""",UEw5dFkwQldYT1pGc1ZOc0lVQ1BvSVRJdVpsek0zWTRicS40QTA3NTU2RkM1QzlCMzYx,2019-12-13 17:37:12+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,"Fuego, Duki - Cereza","Music video by Fuego, Duki performing Cereza. © 2019 UMG Recordings, Inc.

http://vevo.ly/t3iylT",https://i.ytimg.com/vi/dYKGyMwoanw/default.jpg,120,90,https://i.ytimg.com/vi/dYKGyMwoanw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dYKGyMwoanw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/dYKGyMwoanw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/dYKGyMwoanw/maxresdefault.jpg,1280.0,720.0,Vevo,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,45,youtube#video,dYKGyMwoanw,CDIQAA,228,50,snippet,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,50,,2020-02-05 12:44:30.479135+00:00,
youtube#playlistItemListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/R7YDg8xY4FDgH61bknvvNnKPppo""",UEw5dFkwQldYT1pGc1ZOc0lVQ1BvSVRJdVpsek0zWTRicS5BRjJDODk5REM0NjkzMUIy,2019-12-13 17:37:12+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,MYA - Piénsalo (Official Video) ft. Rombai,"MYA feat. Rombai - Piénsalo (Álbum HOY)
Escuchalo ACÁ ▶ https://smarturl.it/MYAHoy

Mirá ""Te Olvidaré"": https://youtu.be/aCeJJslfEFA
Mirá ""4 Meses"": https://youtu.be/B8LdDTseqr4
Mirá el video ""Te vas"": https://youtu.be/m1x_cp9Wr6U
Mirá ""Día y Noche (Acústico)"": https://youtu.be/e1SzUAwhI8Y
Mirá el video ""Amor Prohibido (Acústico)"": https://youtu.be/dwRP-9kzRUY
Mirá ""Loco Por Tí (Acústico)"": https://youtu.be/ZB_tW4n3FdQ

Follow MYA!
Facebook: https://www.facebook.com/myamusica
Instagram: https://www.instagram.com/mya_musica

MYA:
Spotify: http://smarturl.it/MYASpotify
YouTube Music: http://smarturl.it/MYAYM 
Deezer: http://smarturl.it/MYADeezer
Apple Music:  http://smarturl.it/MYAAppleMusic
Claro Música: http://smarturl.it/smarturl.it/MYAClaroMusica 
Amazon Music: http://smarturl.it/MYAAmazon

LETRA ""PIENSALO (MYA ft. ROMBAI)""

YA ACEPTE
ALGO RARO ESTA PASANDO POR PRIMERA VEZ
NO ME LO ESPERE

YA ENTENDI
ESTO QUE SIENTO POR TI YO NUNCA LO SENTI
BABY

SENORITA TU ME MATAS LENTAMENTE
DEL CIELO ME CAISTE DE REPENTE
NO ES CASUALIDAD QUE YO ESTE SOLO
Y TU AHI BAILANDO SOLA

SENORITA TU ME MATAS LENTAMENTE
NO SE SI MI PROPUESTA ES INDECENTE
PERO HAY ALGO AQUI EN MI MENTE
SOLO DEJA QUE TE CUENTE

TU Y YO, UNA BOTELLA DE VINO
Y UNOS BESITOS PA´ VER QUE PASA
PIENSALO BEBE EH EH

TU Y YO, PRENDEMOS EN LLAMAS LA HABITACION
NOS DESVESTIMOS PA´ VER QUE PASA
PIENSALO BEBE

PIENSALO BEBE, DIME Y YO PASO A BUSCARTE
ESTA NOCHE YO NO VOY A SOLTARTE
VOY DISPUESTO A ENAMORARTE
COMO EN LOS TIEMPOS DE ANTES

Y DESPACITO SUSURRARTE AL OIDO
Y ALBOROTAR TUS SENTIDOS
PA´ACELERAR TUS LATIDOS
ASI ES QUE YO TE MOTIVO

YO UN LADRON EN PLENO ASALTO
VOS UN POLICIA DICIENDO ALTO
SI TU ME ENAMORAS YO LO MATO
TENEMOS UN TRATO
COMEMOS EL PLATO
NOS TOMAMOS UN VINO Y LUEGO PINTAMOS UN CUADRO

Y ASI ASI
AHI AHI
TE TRAJE ESTO RICO SOLO PARA TI
QUE ESTA NOCHE SOLO SEA PARA TI
SOLO PARA TI

BEBECITO TU ME MATAS LENTAMENTE,
DEL CIELO ME CAISTE DE REPENTE,
NO ES CASUALIDAD QUE YO ESTE SOLA,
Y TU AHI BAILANDO SOLO

BEBECITO TU ME MATAS LENTAMENTE,
ME GUSTA SU PROPUESTA INDECENTE,
LO QUE TIENES EN LA MENTE,
YA QUIERO QUE ME LO CUENTES.

#MYA
#Rombai
#HOY",https://i.ytimg.com/vi/cBJrqNnhzH8/default.jpg,120,90,https://i.ytimg.com/vi/cBJrqNnhzH8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cBJrqNnhzH8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/cBJrqNnhzH8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/cBJrqNnhzH8/maxresdefault.jpg,1280.0,720.0,Vevo,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,46,youtube#video,cBJrqNnhzH8,CDIQAA,228,50,snippet,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,50,,2020-02-05 12:44:30.479135+00:00,
youtube#playlistItemListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/R7YDg8xY4FDgH61bknvvNnKPppo""",UEw5dFkwQldYT1pGc1ZOc0lVQ1BvSVRJdVpsek0zWTRicS5DM0UwMkNDRTIwQUNDMjE2,2019-12-18 21:08:35+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,Juan Solo - A Prueba De Ti,"Juan Solo - A Prueba De Ti (Video Oficial)

►Escucha “A Prueba De Ti” en tu plataforma streaming favorita: 
https://universalmusicmexico.lnk.to/JuanSoloAPDT

►Conecta con Juan Solo en redes sociales:
Facebook: https://www.facebook.com/JuanSoloMusic/
Twitter: https://twitter.com/soyjuansolo
Instagram: https://www.instagram.com/soyjuansolo/

►Letra:
Después de mi última batalla 
Ya no me quedaron ganas 
De creer en el amor

Juré no tomarme nada enserio
Jugar a ser el mujeriego
Y comerme el mundo entero

Y llegaste tú sin avisar
Disparándole a mi libertad
Y quebraste toda mi armadura
Me flechaste y ya no tengo cura

No hay sistema de seguridad 
Contra un corazón que quiere amar
Y aunque quise defenderme


Yo no soy a prueba de ti
A prueba de tu boca
A prueba de lo mucho que tu piel 
Se me antoja

A prueba de ti
A prueba de tus besos
No puedo controlarme, amor
Por más que lo intento

Cuéntame cómo hiciste
¿Por dónde es que te metiste?

Yo pensaba que estaba blindado
Y es que guerra avisada no mata soldado
Pero tu estrategia me sobrepasa
Tú la especialista en cruzar la raya

Por más que quise defenderme
Yo no soy a prueba de…
Esas madrugadas cuando no estas a mi lado
Siento que me falta tu cintura entre mis manos

No perdamos más el tiempo 
Déjame soñar despierto

Esas madrugadas donde
El cuerpo me reclama
Se me antoja que te vengas junto a mí
Solo te vine a decir

Yo no soy a prueba de ti
A prueba de tu boca
A prueba de lo mucho que tu piel 
Se me antoja

A prueba de ti 
A prueba de tus besos
No puedo controlarme, amor
Por más que lo intento

No hay sistema de seguridad 
Contra un corazón que quiere amar
Y aunque quise defenderme 

Yo no soy a prueba de ti
A prueba de tu boca
A prueba de lo mucho que tu piel 
Se me antoja

A prueba de ti
A prueba de todos tus besos
No puedo controlarme, amor,
Por más que lo intento

Cuéntame cómo hiciste
¿Por dónde es que te metiste?
Yo pensaba que estaba blindado
Y es que guerra avisada no mata soldado

Pero tu estrategia me sobrepasa
Tú la especialista en cruzar la raya
Por más que quise defenderme
Dímelo ¿traes kamikaze?

Yo no soy a prueba de ti
A prueba de ti
Yo no soy a prueba de ti
A prueba de ti

Estoy enloqueciendo por ti
Muriendo sin ti (siento que me muero)
Yo no soy a prueba de ti
A prueba de ti


#JuanSolo #APruebaDeTi

Music video by Juan Solo performing A Prueba De Ti. © 2019 Universal Music México S.A. de C.V.

http://vevo.ly/sN6T8I",https://i.ytimg.com/vi/-PHgBlvTZtE/default.jpg,120,90,https://i.ytimg.com/vi/-PHgBlvTZtE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-PHgBlvTZtE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-PHgBlvTZtE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/-PHgBlvTZtE/maxresdefault.jpg,1280.0,720.0,Vevo,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,47,youtube#video,-PHgBlvTZtE,CDIQAA,228,50,snippet,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,50,,2020-02-05 12:44:30.479135+00:00,
youtube#playlistItemListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/R7YDg8xY4FDgH61bknvvNnKPppo""",UEw5dFkwQldYT1pGc1ZOc0lVQ1BvSVRJdVpsek0zWTRicS5GNDg1Njc1QzZERjlFRjE5,2019-12-13 17:37:13+00:00,UC2pmfLm7iq6Ov1UwYrWYkZA,"Agapornis, Hernan y La Champion's Liga, Lauro - Flasheaste Amor (Official Video)","Escuchá ""Flasheaste Amor"" ▶ http://smarturl.it/FlasheasteAmor  

Mirá ""Soltera"": https://youtu.be/6dtpG0jNcRA
Mirá ""Le hace falta un beso"": https://youtu.be/fEwXwNPrAi0
Mirá ""La Llave"": https://youtu.be/q9qnKX5hZ-w
Mirá ""Perfecta"": https://youtu.be/ENxec6SOAyQ

SUSCRIBITE ACÁ ▶ http://smarturl.it/AGPYT

Agapornis:
Spotify: http://smarturl.it/AGPSpotify
YouTube Music: http://smarturl.it/AGPYM 
Deezer: http://smarturl.it/AGPDeezer 
Apple Music:  http://smarturl.it/AGPAppleMusic 

Follow!
Instagram: https://www.instagram.com/agapornisagp
Facebook: https://www.facebook.com/agapornis

Letra de ""Flasheaste Amor""

Hoy te ví con él y lo abrazaste igual que me abrazaste a mí,
Hoy te ví con él y lo besaste igual que me besaste a mí,
Hoy te ví con eeeeeel, eso me dolió,
Se rompió mi corazoooooon. 

Estuve con él y lo abrazaba igual que te abrazaba a vos,
Estuve con él y lo besaba igual que te besaba a vos,
Estuve con eeeeeel, te confundiste vos,
No te debo nada amooooor. 

Te confudiste vos, 
Yo estaba ahí,
Y te vi con él lo abrazaste delante de mí,
Eso me dolió, me dolió a mí, 
Pero de estas cosas tambien aprendí,
Que no te debo nada, de lejos se notaba, 
Como él te acariciaba, 
una relación arrastraban ustedes dos
No me mientas en la cara 
Te lo pido por favoooor. 

Uhh uh uhhhh
Creo que flasheaste amor,
Uhhhh ahhhh
Y fuiste otro del montón. 

Na na na nahhhhh
Creo que flasheaste amor,
Na na na naaahhh 
Fuiste otro del montón. 

Hoy te ví con él y lo abrazaste igual que me abrazaste a mí,
Hoy te ví con él y lo besaste igual que me besaste a mí,
Hoy te ví con eeeeeel, eso me dolió,
Se rompió mi corazoooooon. 

Estuve con él y lo abrazaba igual que te abrazaba a vos,
Estuve con él y lo besaba igual que te besaba a vos,
Estuve con eeeeeel, te confundiste vos,
No te debo nada amooooor. 

Que me decis así, que te pasa a vos,
Las veces que dormimos fueron mas de dos,
Yo no me confundí pero te digo adiós,
Te haces la superada y en el fondo te jodió. 

Nada de esto fue un error,
Nada de esto fue un error,
Lo tuyo fue por diversión,
La cumbio nunca me cabió. 

Hoy te ví con él y lo abrazaste igual que me abrazaste a mí,
Hoy te ví con él y lo besaste igual que me besaste a mí,
Hoy te ví con eeeeeel, eso me dolió,
Se rompió mi corazoooooon. 

Estuve con él y lo abrazaba igual que te abrazaba a vos,
Estuve con él y lo besaba igual que te besaba a vos,
Estuve con eeeeeel, te confundiste vos,
No te debo nada amooooor.

#Agapornis
#FlasheasteAmor",https://i.ytimg.com/vi/LOWQhr27l8U/default.jpg,120,90,https://i.ytimg.com/vi/LOWQhr27l8U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LOWQhr27l8U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LOWQhr27l8U/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/LOWQhr27l8U/maxresdefault.jpg,1280.0,720.0,Vevo,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,48,youtube#video,LOWQhr27l8U,CDIQAA,228,50,snippet,PL9tY0BWXOZFsVNsIUCPoITIuZlzM3Y4bq,50,,2020-02-05 12:44:30.479135+00:00,
