kind,etag,id,snippet.publishedAt,snippet.title,snippet.description,snippet.resourceId.kind,snippet.resourceId.channelId,snippet.channelId,snippet.thumbnails.default.url,snippet.thumbnails.medium.url,snippet.thumbnails.high.url,contentDetails.totalItemCount,contentDetails.newItemCount,contentDetails.activityType,subscriberSnippet.title,subscriberSnippet.description,subscriberSnippet.channelId,subscriberSnippet.thumbnails.default.url,subscriberSnippet.thumbnails.medium.url,subscriberSnippet.thumbnails.high.url,nextPageToken,totalResults,resultsPerPage,param_part,param_channelId,param_maxResults,param_pageToken,queryTime,prevPageToken
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/nfAiDkhyB3khy_rESI1o9MyVC9c""",XE1MywfUy41RTGswbSzak7Ig84goNHpF4FyRmllRT9U,2018-05-01 23:16:58.659000+00:00,fionaappleVEVO,,youtube#channel,UC5dgHJR5MnbNzzkXWkU_CzQ,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-E6g4NwelxiI/AAAAAAAAAAI/AAAAAAAAAAA/ust21Q7ZB0Q/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-E6g4NwelxiI/AAAAAAAAAAI/AAAAAAAAAAA/ust21Q7ZB0Q/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-E6g4NwelxiI/AAAAAAAAAAI/AAAAAAAAAAA/ust21Q7ZB0Q/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,13,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CDIQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:45:36.765505+00:00,
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/nfAiDkhyB3khy_rESI1o9MyVC9c""",XE1MywfUy41RTGswbSzak3cWa7lVdju_4EHx5B9WN60,2019-12-17 01:27:37.381000+00:00,Big Sean,"OFFICIAL BIG SEAN CHANNEL!!! Big Sean of G.O.O.D Music, Finally Famous and Island Def Jam!",youtube#channel,UCYFyHJMMKd7C8M0_TsleUQA,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-jBBf8PLMhrI/AAAAAAAAAAI/AAAAAAAAAAA/-fNwwkrSdWk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-jBBf8PLMhrI/AAAAAAAAAAI/AAAAAAAAAAA/-fNwwkrSdWk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-jBBf8PLMhrI/AAAAAAAAAAI/AAAAAAAAAAA/-fNwwkrSdWk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,162,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CDIQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:45:36.765505+00:00,
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/nfAiDkhyB3khy_rESI1o9MyVC9c""",XE1MywfUy41RTGswbSzak_4O7UVYPTchHiIpykjho-Y,2018-04-25 23:22:56.461000+00:00,blink-182,NINE - OUT NOW! Text us 323-831-0182,youtube#channel,UCdvlHk5SZWwr9HjUcwtu8ng,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-F0dACCCYO5k/AAAAAAAAAAI/AAAAAAAAAAA/9kY8N5LF6WU/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-F0dACCCYO5k/AAAAAAAAAAI/AAAAAAAAAAA/9kY8N5LF6WU/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-F0dACCCYO5k/AAAAAAAAAAI/AAAAAAAAAAA/9kY8N5LF6WU/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,55,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CDIQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:45:36.765505+00:00,
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/nfAiDkhyB3khy_rESI1o9MyVC9c""",XE1MywfUy41RTGswbSzakxFWLFIVSYUAUnH7ni2Ebck,2018-04-07 14:12:27.547000+00:00,Mura Masa,"| beat slayer heart breaker producer singer writer lover |

MGMT - | hi@nativemgmt.co.uk

| 村 正 |",youtube#channel,UCLnq5Y-Cm5h9bZQn2vZG15w,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-Ci5wj1IP2bI/AAAAAAAAAAI/AAAAAAAAAAA/VlwffmSpZyg/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-Ci5wj1IP2bI/AAAAAAAAAAI/AAAAAAAAAAA/VlwffmSpZyg/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-Ci5wj1IP2bI/AAAAAAAAAAI/AAAAAAAAAAA/VlwffmSpZyg/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,28,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CDIQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:45:36.765505+00:00,
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/nfAiDkhyB3khy_rESI1o9MyVC9c""",XE1MywfUy41RTGswbSzak76j3K5D0fvWRn0CSuZyYfA,2018-04-12 23:17:41.073000+00:00,Adele,The official YouTube channel of ADELE.,youtube#channel,UCsRM0YB_dabtEPGPTKo-gcw,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-7R5Ao7QIgWY/AAAAAAAAAAI/AAAAAAAAAAA/_o569dX36lc/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-7R5Ao7QIgWY/AAAAAAAAAAI/AAAAAAAAAAA/_o569dX36lc/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-7R5Ao7QIgWY/AAAAAAAAAAI/AAAAAAAAAAA/_o569dX36lc/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,13,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CDIQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:45:36.765505+00:00,
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/nfAiDkhyB3khy_rESI1o9MyVC9c""",XE1MywfUy41RTGswbSzak58lhdsgDVJH_6LrzZd-iVg,2019-11-26 22:28:40.892000+00:00,VevoBrasil,"Clipes, Novidades & Programas",youtube#channel,UCPZ-rkkRqY6OnjNBFs0LAJA,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/--tY0-bloGBg/AAAAAAAAAAI/AAAAAAAAAAA/CccxRh-jexk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/--tY0-bloGBg/AAAAAAAAAAI/AAAAAAAAAAA/CccxRh-jexk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/--tY0-bloGBg/AAAAAAAAAAI/AAAAAAAAAAA/CccxRh-jexk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,95,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CDIQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:45:36.765505+00:00,
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/nfAiDkhyB3khy_rESI1o9MyVC9c""",XE1MywfUy41RTGswbSzak1Oxw9_JxUwEPMZmmx9QfuE,2019-03-19 23:02:34.245000+00:00,BlossomsVEVO,,youtube#channel,UCC7E2CQsyW3i-nICeYX90lw,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-8QDUU7gGuYI/AAAAAAAAAAI/AAAAAAAAAAA/8B3a9u-PrM4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-8QDUU7gGuYI/AAAAAAAAAAI/AAAAAAAAAAA/8B3a9u-PrM4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-8QDUU7gGuYI/AAAAAAAAAAI/AAAAAAAAAAA/8B3a9u-PrM4/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,50,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CDIQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,,2020-02-05 12:45:36.765505+00:00,
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/EI4nXsKVqX2WFt037ghIWhKagjM""",XE1MywfUy41RTGswbSzakwKsIW13PImLyPkIOdkyoX4,2019-12-04 02:34:15.694000+00:00,Kelly Rowland,"The Official Kelly Rowland YouTube Channel

Follow Kelly Rowland:

https://www.twitter.com/kellyrowland
https://facebook.com/kellyrowland
https://www.instagram.com/kellyrowland",youtube#channel,UCZSaQhZP1q2LwzIh5XLwMew,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-vPpsh7uKIlQ/AAAAAAAAAAI/AAAAAAAAAAA/lBpZje7oNuM/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-vPpsh7uKIlQ/AAAAAAAAAAI/AAAAAAAAAAA/lBpZje7oNuM/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-vPpsh7uKIlQ/AAAAAAAAAAI/AAAAAAAAAAA/lBpZje7oNuM/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,1,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CGQQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:45:37.691547+00:00,CDIQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/EI4nXsKVqX2WFt037ghIWhKagjM""",XE1MywfUy41RTGswbSzakzCH2qa8M3AIjuNEdklHgjc,2018-04-24 23:25:30.127000+00:00,leonalewis,The Official Leona Lewis YouTube Channel,youtube#channel,UCiVxAX5STcvXQN3bYUvJi9w,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-1BgIzzkHZHk/AAAAAAAAAAI/AAAAAAAAAAA/HpCmP6hhxcI/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-1BgIzzkHZHk/AAAAAAAAAAI/AAAAAAAAAAA/HpCmP6hhxcI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-1BgIzzkHZHk/AAAAAAAAAAI/AAAAAAAAAAA/HpCmP6hhxcI/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,37,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CGQQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:45:37.691547+00:00,CDIQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/EI4nXsKVqX2WFt037ghIWhKagjM""",XE1MywfUy41RTGswbSzak0MkXJCh1u_oama7pIxQAnU,2018-04-26 23:05:21.625000+00:00,Soulja Boy,"DeAndre Cortez Way (born July 28, 1990), known professionally as Soulja Boy Tell 'Em, or simply Soulja Boy, is an American rapper, record producer, actor and entrepreneur. In September 2007, his debut single ""Crank That (Soulja Boy)"" peaked at number one on the U.S. Billboard Hot 100. The single was initially self-published to the internet, and later became a number-one hit in the United States for seven non-consecutive weeks starting in September 2007.[6] On August 17, Way was listed at number 18 on the Forbes list of Hip-Hop Cash Kings of 2010 for earning $7 million for that year.[7]

His second studio album Souljaboytellem.com (2007) was his most successful album to date. His next two albums, iSouljaBoyTellem (2008) and The DeAndre Way (2010) did not match the commercial success of his debut, despite the success of several singles across both albums, such as ""Kiss Me Thru the Phone"", ""Turn My Swag On"" and ""Pretty Boy Swag"".",youtube#channel,UCbpqhOEGlI-1lS4GfAeV2vA,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-ccxw4OldTF0/AAAAAAAAAAI/AAAAAAAAAAA/E7P87GkgJLk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-ccxw4OldTF0/AAAAAAAAAAI/AAAAAAAAAAA/E7P87GkgJLk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-ccxw4OldTF0/AAAAAAAAAAI/AAAAAAAAAAA/E7P87GkgJLk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,725,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CGQQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:45:37.691547+00:00,CDIQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/EI4nXsKVqX2WFt037ghIWhKagjM""",XE1MywfUy41RTGswbSzak5bAWpJ8Y-vx6U0G8kmGcGg,2018-05-11 00:36:20.983000+00:00,BackstreetBoysVEVO,"Backstreet Boys on Vevo - Official Music Videos, Live Performances, Interviews and more...",youtube#channel,UCUFdeo1oLLH_QPlaQfZrqbg,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-O3CjBt1i8JY/AAAAAAAAAAI/AAAAAAAAAAA/dll0uVORp9c/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-O3CjBt1i8JY/AAAAAAAAAAI/AAAAAAAAAAA/dll0uVORp9c/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-O3CjBt1i8JY/AAAAAAAAAAI/AAAAAAAAAAA/dll0uVORp9c/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,92,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CGQQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:45:37.691547+00:00,CDIQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/EI4nXsKVqX2WFt037ghIWhKagjM""",XE1MywfUy41RTGswbSzak8nlSjAFuud9DEt3sNelF80,2019-07-23 23:44:44.365000+00:00,AquaHoldet,The Official Aqua Channel on YouTube,youtube#channel,UCXPUjGFDr4tcKkaFm6PiV-A,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-AcWgHZOdqbA/AAAAAAAAAAI/AAAAAAAAAAA/8UNbl65N9Ps/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-AcWgHZOdqbA/AAAAAAAAAAI/AAAAAAAAAAA/8UNbl65N9Ps/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-AcWgHZOdqbA/AAAAAAAAAAI/AAAAAAAAAAA/8UNbl65N9Ps/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,27,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CGQQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:45:37.691547+00:00,CDIQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/EI4nXsKVqX2WFt037ghIWhKagjM""",XE1MywfUy405Pa_Nca4OMcPXZC312A78JXJEsTdFqVU,2018-06-25 20:29:54.386000+00:00,Vevo Playlists,Watch the best Music Video Playlists on Vevo!,youtube#channel,UCPVhZsC2od1xjGhgEc2NEPQ,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-BDm5sr1eVPY/AAAAAAAAAAI/AAAAAAAAAAA/8eeLQclu8eg/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-BDm5sr1eVPY/AAAAAAAAAAI/AAAAAAAAAAA/8eeLQclu8eg/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-BDm5sr1eVPY/AAAAAAAAAAI/AAAAAAAAAAA/8eeLQclu8eg/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,0,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CGQQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:45:37.691547+00:00,CDIQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/EI4nXsKVqX2WFt037ghIWhKagjM""",XE1MywfUy41RTGswbSzak-TowvGG9GtAdr8FmzqK7yI,2018-04-24 23:25:30.257000+00:00,EurythmicsVEVO,"Ambitious, uncompromising and always inventive, Eurythmics has been a seminal influence in music for nearly three decades. Formed by Annie Lennox and Dave Stewart in 1982, the visionary British pair reached international acclaim with hits like ""Sweet Dreams (Are Made of This)"" and ""Here Comes the Rain Again,"" which showcased the group’s boldly intelligent brand of synth pop, soul, R&B and avant-garde.

A legendary duo of incalculable sonic significance, Eurythmics have sold 100 million records worldwide.",youtube#channel,UCYkW00cPFkp1UzYON7XZB2A,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-1qWULYWh4iU/AAAAAAAAAAI/AAAAAAAAAAA/V5VYAXee-IE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-1qWULYWh4iU/AAAAAAAAAAI/AAAAAAAAAAA/V5VYAXee-IE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-1qWULYWh4iU/AAAAAAAAAAI/AAAAAAAAAAA/V5VYAXee-IE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,62,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CGQQAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CDIQAA,2020-02-05 12:45:37.691547+00:00,CDIQAQ
